Orthogroup	Acomosus	T.fasciculata	T.leiboldiana
OG0022612		Tfasc_v1.00677-RA	
OG0022613		Tfasc_v1.00687-RA	
OG0022614		Tfasc_v1.00690-RA	
OG0022615		Tfasc_v1.00692-RA	
OG0022616		Tfasc_v1.00707-RA	
OG0022617		Tfasc_v1.00718-RA	
OG0022618		Tfasc_v1.00736-RA	
OG0022619		Tfasc_v1.00739-RA	
OG0022620		Tfasc_v1.00771-RA	
OG0022621		Tfasc_v1.00799-RA	
OG0022622		Tfasc_v1.00863-RA	
OG0022623		Tfasc_v1.00882-RA	
OG0022624		Tfasc_v1.00884-RA	
OG0022625		Tfasc_v1.00903-RA	
OG0022626		Tfasc_v1.00920-RA	
OG0022627		Tfasc_v1.00927-RA	
OG0022628		Tfasc_v1.00937-RA	
OG0022629		Tfasc_v1.00943-RA	
OG0022630		Tfasc_v1.00944-RA	
OG0022631		Tfasc_v1.00951-RA	
OG0022632		Tfasc_v1.00980-RA	
OG0022633		Tfasc_v1.00991-RB	
OG0022634		Tfasc_v1.00990-RA	
OG0022635		Tfasc_v1.01004-RA	
OG0022636		Tfasc_v1.01022-RA	
OG0022637		Tfasc_v1.01023-RA	
OG0022638		Tfasc_v1.01038-RA	
OG0022639		Tfasc_v1.01037-RA	
OG0022640		Tfasc_v1.01043-RA	
OG0022641		Tfasc_v1.01047-RA	
OG0022642		Tfasc_v1.01045-RA	
OG0022643		Tfasc_v1.01057-RA	
OG0022644		Tfasc_v1.01073-RA	
OG0022645		Tfasc_v1.01094-RA	
OG0022646		Tfasc_v1.01107-RA	
OG0022647		Tfasc_v1.01109-RA	
OG0022648		Tfasc_v1.01110-RA	
OG0022649		Tfasc_v1.01116-RA	
OG0022650		Tfasc_v1.01120-RA	
OG0022651		Tfasc_v1.01125-RA	
OG0022652		Tfasc_v1.01131-RA	
OG0022653		Tfasc_v1.01144-RA	
OG0022654		Tfasc_v1.01147-RA	
OG0022655		Tfasc_v1.01153-RA	
OG0022656		Tfasc_v1.01190-RA	
OG0022657		Tfasc_v1.01202-RA	
OG0022658		Tfasc_v1.01233-RA	
OG0022659		Tfasc_v1.01255-RA	
OG0022660		Tfasc_v1.01263-RA	
OG0022661		Tfasc_v1.01279-RA	
OG0022662		Tfasc_v1.01284-RA	
OG0022663		Tfasc_v1.01293-RA	
OG0022664		Tfasc_v1.01309-RA	
OG0022665		Tfasc_v1.01325-RA	
OG0022666		Tfasc_v1.01335-RA	
OG0022667		Tfasc_v1.01360-RA	
OG0022668		Tfasc_v1.01396-RA	
OG0022669		Tfasc_v1.01404-RA	
OG0022670		Tfasc_v1.01411-RA	
OG0022671		Tfasc_v1.01420-RA	
OG0022672		Tfasc_v1.01475-RA	
OG0022673		Tfasc_v1.01503-RA	
OG0022674		Tfasc_v1.01512-RA	
OG0022675		Tfasc_v1.01536-RA	
OG0022676		Tfasc_v1.01532-RA	
OG0022677		Tfasc_v1.01539-RA	
OG0022678		Tfasc_v1.01541-RA	
OG0022679		Tfasc_v1.01561-RA	
OG0022680		Tfasc_v1.01586-RA	
OG0022681		Tfasc_v1.01588-RA	
OG0022682		Tfasc_v1.01594-RA	
OG0022683		Tfasc_v1.01597-RA	
OG0022684		Tfasc_v1.01612-RA	
OG0022685		Tfasc_v1.01626-RA	
OG0022686		Tfasc_v1.01648-RA	
OG0022687		Tfasc_v1.01674-RA	
OG0022688		Tfasc_v1.01658-RA	
OG0022689		Tfasc_v1.01662-RA	
OG0022690		Tfasc_v1.01678-RB	
OG0022691		Tfasc_v1.04861-RA	
OG0022692		Tfasc_v1.04879-RA	
OG0022693		Tfasc_v1.04882-RA	
OG0022694		Tfasc_v1.04888-RA	
OG0022695		Tfasc_v1.04907-RA	
OG0022696		Tfasc_v1.04924-RA	
OG0022697		Tfasc_v1.04947-RA	
OG0022698		Tfasc_v1.04976-RA	
OG0022699		Tfasc_v1.04981-RA	
OG0022700		Tfasc_v1.05017-RA	
OG0022701		Tfasc_v1.05018-RA	
OG0022702		Tfasc_v1.05031-RA	
OG0022703		Tfasc_v1.05082-RA	
OG0022704		Tfasc_v1.05102-RA	
OG0022705		Tfasc_v1.05106-RA	
OG0022706		Tfasc_v1.05109-RA	
OG0022707		Tfasc_v1.05130-RA	
OG0022708		Tfasc_v1.05127-RA	
OG0022709		Tfasc_v1.05142-RA	
OG0022710		Tfasc_v1.05146-RA	
OG0022711		Tfasc_v1.05150-RA	
OG0022712		Tfasc_v1.05156-RA	
OG0022713		Tfasc_v1.05154-RA	
OG0022714		Tfasc_v1.05159-RA	
OG0022715		Tfasc_v1.05164-RA	
OG0022716		Tfasc_v1.05167-RA	
OG0022717		Tfasc_v1.05176-RA	
OG0022718		Tfasc_v1.05172-RA	
OG0022719		Tfasc_v1.05177-RA	
OG0022720		Tfasc_v1.05170-RA	
OG0022721		Tfasc_v1.05215-RA	
OG0022722		Tfasc_v1.05232-RA	
OG0022723		Tfasc_v1.05247-RA	
OG0022724		Tfasc_v1.05255-RA	
OG0022725		Tfasc_v1.05274-RA	
OG0022726		Tfasc_v1.05280-RA	
OG0022727		Tfasc_v1.05284-RA	
OG0022728		Tfasc_v1.05325-RA	
OG0022729		Tfasc_v1.05336-RA	
OG0022730		Tfasc_v1.05359-RA	
OG0022731		Tfasc_v1.05381-RA	
OG0022732		Tfasc_v1.05416-RA	
OG0022733		Tfasc_v1.05418-RB	
OG0022734		Tfasc_v1.05426-RA	
OG0022735		Tfasc_v1.05428-RA	
OG0022736		Tfasc_v1.05440-RA	
OG0022737		Tfasc_v1.05461-RA	
OG0022738		Tfasc_v1.05464-RA	
OG0022739		Tfasc_v1.05467-RA	
OG0022740		Tfasc_v1.05478-RA	
OG0022741		Tfasc_v1.05481-RA	
OG0022742		Tfasc_v1.05503-RA	
OG0022743		Tfasc_v1.05514-RA	
OG0022744		Tfasc_v1.05512-RA	
OG0022745		Tfasc_v1.05527-RA	
OG0022746		Tfasc_v1.05571-RA	
OG0022747		Tfasc_v1.05585-RA	
OG0022748		Tfasc_v1.05583-RA	
OG0022749		Tfasc_v1.05579-RA	
OG0022750		Tfasc_v1.05629-RA	
OG0022751		Tfasc_v1.05628-RA	
OG0022752		Tfasc_v1.05632-RA	
OG0022753		Tfasc_v1.05643-RA	
OG0022754		Tfasc_v1.05648-RA	
OG0022755		Tfasc_v1.05673-RA	
OG0022756		Tfasc_v1.05669-RA	
OG0022757		Tfasc_v1.05684-RA	
OG0022758		Tfasc_v1.05692-RA	
OG0022759		Tfasc_v1.05701-RA	
OG0022760		Tfasc_v1.05729-RA	
OG0022761		Tfasc_v1.05742-RA	
OG0022762		Tfasc_v1.05755-RA	
OG0022763		Tfasc_v1.05758-RA	
OG0022764		Tfasc_v1.05761-RA	
OG0022765		Tfasc_v1.05763-RA	
OG0022766		Tfasc_v1.05767-RA	
OG0022767		Tfasc_v1.05764-RA	
OG0022768		Tfasc_v1.05778-RA	
OG0022769		Tfasc_v1.05780-RA	
OG0022770		Tfasc_v1.05788-RA	
OG0022771		Tfasc_v1.05793-RA	
OG0022772		Tfasc_v1.05821-RA	
OG0022773		Tfasc_v1.05816-RA	
OG0022774		Tfasc_v1.05826-RA	
OG0022775		Tfasc_v1.05822-RA	
OG0022776		Tfasc_v1.05831-RA	
OG0022777		Tfasc_v1.05828-RA	
OG0022778		Tfasc_v1.05829-RA	
OG0022779		Tfasc_v1.05853-RA	
OG0022780		Tfasc_v1.05907-RA	
OG0022781		Tfasc_v1.05906-RA	
OG0022782		Tfasc_v1.05908-RA	
OG0022783		Tfasc_v1.05921-RA	
OG0022784		Tfasc_v1.05922-RA	
OG0022785		Tfasc_v1.05945-RA	
OG0022786		Tfasc_v1.05982-RA	
OG0022787		Tfasc_v1.05972-RA	
OG0022788		Tfasc_v1.05983-RA	
OG0022789		Tfasc_v1.05999-RA	
OG0022790		Tfasc_v1.06005-RA	
OG0022791		Tfasc_v1.05995-RB	
OG0022792		Tfasc_v1.05998-RA	
OG0022793		Tfasc_v1.05997-RA	
OG0022794		Tfasc_v1.06013-RA	
OG0022795		Tfasc_v1.06051-RA	
OG0022796		Tfasc_v1.06068-RA	
OG0022797		Tfasc_v1.06067-RA	
OG0022798		Tfasc_v1.06064-RA	
OG0022799		Tfasc_v1.06062-RA	
OG0022800		Tfasc_v1.06085-RA	
OG0022801		Tfasc_v1.06095-RA	
OG0022802		Tfasc_v1.06112-RA	
OG0022803		Tfasc_v1.06105-RA	
OG0022804		Tfasc_v1.06157-RA	
OG0022805		Tfasc_v1.06146-RA	
OG0022806		Tfasc_v1.06169-RA	
OG0022807		Tfasc_v1.06179-RA	
OG0022808		Tfasc_v1.06214-RA	
OG0022809		Tfasc_v1.06229-RA	
OG0022810		Tfasc_v1.06237-RA	
OG0022811		Tfasc_v1.06246-RA	
OG0022812		Tfasc_v1.06247-RA	
OG0022813		Tfasc_v1.06260-RA	
OG0022814		Tfasc_v1.06254-RA	
OG0022815		Tfasc_v1.06258-RA	
OG0022816		Tfasc_v1.06283-RA	
OG0022817		Tfasc_v1.06278-RA	
OG0022818		Tfasc_v1.06290-RA	
OG0022819		Tfasc_v1.06305-RA	
OG0022820		Tfasc_v1.06313-RA	
OG0022821		Tfasc_v1.06314-RA	
OG0022822		Tfasc_v1.06322-RA	
OG0022823		Tfasc_v1.06319-RA	
OG0022824		Tfasc_v1.06350-RA	
OG0022825		Tfasc_v1.06352-RA	
OG0022826		Tfasc_v1.06367-RA	
OG0022827		Tfasc_v1.06362-RA	
OG0022828		Tfasc_v1.06361-RA	
OG0022829		Tfasc_v1.06384-RA	
OG0022830		Tfasc_v1.06388-RA	
OG0022831		Tfasc_v1.06399-RA	
OG0022832		Tfasc_v1.06401-RA	
OG0022833		Tfasc_v1.06412-RA	
OG0022834		Tfasc_v1.06411-RA	
OG0022835		Tfasc_v1.06436-RA	
OG0022836		Tfasc_v1.06435-RA	
OG0022837		Tfasc_v1.06458-RA	
OG0022838		Tfasc_v1.06453-RA	
OG0022839		Tfasc_v1.20553-RA	
OG0022840		Tfasc_v1.20562-RA	
OG0022841		Tfasc_v1.20560-RA	
OG0022842		Tfasc_v1.20574-RA	
OG0022843		Tfasc_v1.20569-RA	
OG0022844		Tfasc_v1.20573-RA	
OG0022845		Tfasc_v1.20602-RA	
OG0022846		Tfasc_v1.20615-RA	
OG0022847		Tfasc_v1.20620-RA	
OG0022848		Tfasc_v1.20634-RA	
OG0022849		Tfasc_v1.20655-RA	
OG0022850		Tfasc_v1.20651-RA	
OG0022851		Tfasc_v1.20650-RA	
OG0022852		Tfasc_v1.20688-RA	
OG0022853		Tfasc_v1.20690-RA	
OG0022854		Tfasc_v1.20712-RA	
OG0022855		Tfasc_v1.20716-RA	
OG0022856		Tfasc_v1.20724-RA	
OG0022857		Tfasc_v1.20720-RA	
OG0022858		Tfasc_v1.20725-RA	
OG0022859		Tfasc_v1.20729-RA	
OG0022860		Tfasc_v1.20735-RA	
OG0022861		Tfasc_v1.20741-RA	
OG0022862		Tfasc_v1.20767-RA	
OG0022863		Tfasc_v1.20772-RA	
OG0022864		Tfasc_v1.20783-RA	
OG0022865		Tfasc_v1.20782-RA	
OG0022866		Tfasc_v1.20803-RA	
OG0022867		Tfasc_v1.20822-RA	
OG0022868		Tfasc_v1.20823-RA	
OG0022869		Tfasc_v1.20828-RA	
OG0022870		Tfasc_v1.20833-RA	
OG0022871		Tfasc_v1.20836-RA	
OG0022872		Tfasc_v1.20842-RA	
OG0022873		Tfasc_v1.20846-RA	
OG0022874		Tfasc_v1.20841-RA	
OG0022875		Tfasc_v1.20845-RA	
OG0022876		Tfasc_v1.20865-RA	
OG0022877		Tfasc_v1.20895-RA	
OG0022878		Tfasc_v1.20902-RA	
OG0022879		Tfasc_v1.20901-RA	
OG0022880		Tfasc_v1.20930-RA	
OG0022881		Tfasc_v1.20947-RA	
OG0022882		Tfasc_v1.20968-RA	
OG0022883		Tfasc_v1.21017-RA	
OG0022884		Tfasc_v1.21028-RA	
OG0022885		Tfasc_v1.21035-RA	
OG0022886		Tfasc_v1.21039-RA	
OG0022887		Tfasc_v1.21056-RA	
OG0022888		Tfasc_v1.21066-RA	
OG0022889		Tfasc_v1.21068-RA	
OG0022890		Tfasc_v1.21083-RA	
OG0022891		Tfasc_v1.21085-RA	
OG0022892		Tfasc_v1.21088-RA	
OG0022893		Tfasc_v1.21096-RA	
OG0022894		Tfasc_v1.21109-RA	
OG0022895		Tfasc_v1.21125-RA	
OG0022896		Tfasc_v1.21134-RA	
OG0022897		Tfasc_v1.21143-RA	
OG0022898		Tfasc_v1.21139-RA	
OG0022899		Tfasc_v1.21140-RA	
OG0022900		Tfasc_v1.21142-RA	
OG0022901		Tfasc_v1.21150-RA	
OG0022902		Tfasc_v1.21163-RA	
OG0022903		Tfasc_v1.21183-RA	
OG0022904		Tfasc_v1.21204-RA	
OG0022905		Tfasc_v1.21203-RA	
OG0022906		Tfasc_v1.21231-RA	
OG0022907		Tfasc_v1.21232-RA	
OG0022908		Tfasc_v1.21234-RA	
OG0022909		Tfasc_v1.21267-RA	
OG0022910		Tfasc_v1.21305-RA	
OG0022911		Tfasc_v1.21304-RA	
OG0022912		Tfasc_v1.21325-RA	
OG0022913		Tfasc_v1.21330-RA	
OG0022914		Tfasc_v1.21342-RA	
OG0022915		Tfasc_v1.21374-RA	
OG0022916		Tfasc_v1.21376-RA	
OG0022917		Tfasc_v1.21388-RA	
OG0022918		Tfasc_v1.21433-RA	
OG0022919		Tfasc_v1.21437-RA	
OG0022920		Tfasc_v1.21440-RA	
OG0022921		Tfasc_v1.21469-RA	
OG0022922		Tfasc_v1.21502-RA	
OG0022923		Tfasc_v1.21523-RA	
OG0022924		Tfasc_v1.21526-RA	
OG0022925		Tfasc_v1.21545-RA	
OG0022926		Tfasc_v1.21552-RA	
OG0022927		Tfasc_v1.21555-RA	
OG0022928		Tfasc_v1.21570-RA	
OG0022929		Tfasc_v1.21561-RA	
OG0022930		Tfasc_v1.21593-RA	
OG0022931		Tfasc_v1.21619-RA	
OG0022932		Tfasc_v1.21667-RA	
OG0022933		Tfasc_v1.21656-RA	
OG0022934		Tfasc_v1.21673-RA	
OG0022935		Tfasc_v1.21712-RA	
OG0022936		Tfasc_v1.21725-RA	
OG0022937		Tfasc_v1.25906-RA	
OG0022938		Tfasc_v1.25922-RA	
OG0022939		Tfasc_v1.25940-RA	
OG0022940		Tfasc_v1.25958-RA	
OG0022941		Tfasc_v1.25964-RA	
OG0022942		Tfasc_v1.25956-RA	
OG0022943		Tfasc_v1.25970-RA	
OG0022944		Tfasc_v1.25979-RA	
OG0022945		Tfasc_v1.25978-RA	
OG0022946		Tfasc_v1.26041-RA	
OG0022947		Tfasc_v1.26039-RA	
OG0022948		Tfasc_v1.26044-RA	
OG0022949		Tfasc_v1.26048-RA	
OG0022950		Tfasc_v1.26055-RA	
OG0022951		Tfasc_v1.26071-RA	
OG0022952		Tfasc_v1.26079-RA	
OG0022953		Tfasc_v1.26095-RA	
OG0022954		Tfasc_v1.26092-RA	
OG0022955		Tfasc_v1.26102-RA	
OG0022956		Tfasc_v1.26113-RA	
OG0022957		Tfasc_v1.26136-RA	
OG0022958		Tfasc_v1.26142-RA	
OG0022959		Tfasc_v1.26138-RA	
OG0022960		Tfasc_v1.26147-RA	
OG0022961		Tfasc_v1.26161-RA	
OG0022962		Tfasc_v1.26165-RA	
OG0022963		Tfasc_v1.26175-RA	
OG0022964		Tfasc_v1.26189-RA	
OG0022965		Tfasc_v1.26195-RA	
OG0022966		Tfasc_v1.26212-RA	
OG0022967		Tfasc_v1.26208-RA	
OG0022968		Tfasc_v1.26220-RA	
OG0022969		Tfasc_v1.26224-RA	
OG0022970		Tfasc_v1.26228-RA	
OG0022971		Tfasc_v1.26235-RA	
OG0022972		Tfasc_v1.26238-RA	
OG0022973		Tfasc_v1.26242-RA	
OG0022974		Tfasc_v1.26265-RA	
OG0022975		Tfasc_v1.26271-RA	
OG0022976		Tfasc_v1.26274-RA	
OG0022977		Tfasc_v1.26278-RA	
OG0022978		Tfasc_v1.26287-RA	
OG0022979		Tfasc_v1.26296-RA	
OG0022980		Tfasc_v1.26298-RA	
OG0022981		Tfasc_v1.26321-RA	
OG0022982		Tfasc_v1.26325-RA	
OG0022983		Tfasc_v1.26340-RA	
OG0022984		Tfasc_v1.26344-RA	
OG0022985		Tfasc_v1.26367-RA	
OG0022986		Tfasc_v1.26379-RA	
OG0022987		Tfasc_v1.26400-RA	
OG0022988		Tfasc_v1.26424-RA	
OG0022989		Tfasc_v1.26435-RA	
OG0022990		Tfasc_v1.26448-RA	
OG0022991		Tfasc_v1.26482-RA	
OG0022992		Tfasc_v1.26488-RA	
OG0022993		Tfasc_v1.26507-RA	
OG0022994		Tfasc_v1.26510-RA	
OG0022995		Tfasc_v1.26553-RA	
OG0022996		Tfasc_v1.26554-RA	
OG0022997		Tfasc_v1.26566-RA	
OG0022998		Tfasc_v1.26572-RA	
OG0022999		Tfasc_v1.26583-RA	
OG0023000		Tfasc_v1.26597-RA	
OG0023001		Tfasc_v1.26608-RA	
OG0023002		Tfasc_v1.26618-RA	
OG0023003		Tfasc_v1.26630-RA	
OG0023004		Tfasc_v1.26641-RA	
OG0023005		Tfasc_v1.26669-RA	
OG0023006		Tfasc_v1.26662-RA	
OG0023007		Tfasc_v1.26677-RA	
OG0023008		Tfasc_v1.26699-RA	
OG0023009		Tfasc_v1.26725-RA	
OG0023010		Tfasc_v1.26731-RA	
OG0023011		Tfasc_v1.26727-RA	
OG0023012		Tfasc_v1.26742-RA	
OG0023013		Tfasc_v1.26752-RA	
OG0023014		Tfasc_v1.26757-RA	
OG0023015		Tfasc_v1.26815-RA	
OG0023016		Tfasc_v1.26807-RA	
OG0023017		Tfasc_v1.26822-RA	
OG0023018		Tfasc_v1.26844-RA	
OG0023019		Tfasc_v1.26871-RA	
OG0023020		Tfasc_v1.26896-RA	
OG0023021		Tfasc_v1.26884-RA	
OG0023022		Tfasc_v1.26889-RA	
OG0023023		Tfasc_v1.26903-RA	
OG0023024		Tfasc_v1.26923-RA	
OG0023025		Tfasc_v1.26945-RA	
OG0023026		Tfasc_v1.26981-RA	
OG0023027		Tfasc_v1.26975-RA	
OG0023028		Tfasc_v1.26982-RA	
OG0023029		Tfasc_v1.26994-RA	
OG0023030		Tfasc_v1.26996-RA	
OG0023031		Tfasc_v1.27000-RA	
OG0023032		Tfasc_v1.27007-RA	
OG0023033		Tfasc_v1.27010-RA	
OG0023034		Tfasc_v1.33804-RA	
OG0023035		Tfasc_v1.16051-RA	
OG0023036		Tfasc_v1.16069-RA	
OG0023037		Tfasc_v1.16070-RA	
OG0023038		Tfasc_v1.16078-RA	
OG0023039		Tfasc_v1.16102-RA	
OG0023040		Tfasc_v1.16139-RA	
OG0023041		Tfasc_v1.16134-RA	
OG0023042		Tfasc_v1.16158-RA	
OG0023043		Tfasc_v1.16150-RA	
OG0023044		Tfasc_v1.16151-RA	
OG0023045		Tfasc_v1.16169-RA	
OG0023046		Tfasc_v1.16213-RA	
OG0023047		Tfasc_v1.16229-RA	
OG0023048		Tfasc_v1.16235-RA	
OG0023049		Tfasc_v1.16239-RA	
OG0023050		Tfasc_v1.16252-RA	
OG0023051		Tfasc_v1.16272-RA	
OG0023052		Tfasc_v1.16282-RA	
OG0023053		Tfasc_v1.16322-RA	
OG0023054		Tfasc_v1.16357-RA	
OG0023055		Tfasc_v1.16361-RA	
OG0023056		Tfasc_v1.16371-RA	
OG0023057		Tfasc_v1.16374-RA	
OG0023058		Tfasc_v1.16399-RA	
OG0023059		Tfasc_v1.16412-RA	
OG0023060		Tfasc_v1.16410-RA	
OG0023061		Tfasc_v1.16402-RA	
OG0023062		Tfasc_v1.16414-RA	
OG0023063		Tfasc_v1.16413-RA	
OG0023064		Tfasc_v1.16430-RA	
OG0023065		Tfasc_v1.16429-RA	
OG0023066		Tfasc_v1.16448-RA	
OG0023067		Tfasc_v1.16466-RA	
OG0023068		Tfasc_v1.16477-RA	
OG0023069		Tfasc_v1.16503-RA	
OG0023070		Tfasc_v1.16498-RA	
OG0023071		Tfasc_v1.16509-RA	
OG0023072		Tfasc_v1.16515-RA	
OG0023073		Tfasc_v1.16518-RA	
OG0023074		Tfasc_v1.16522-RA	
OG0023075		Tfasc_v1.16517-RA	
OG0023076		Tfasc_v1.16528-RA	
OG0023077		Tfasc_v1.16539-RA	
OG0023078		Tfasc_v1.16547-RA	
OG0023079		Tfasc_v1.16549-RA	
OG0023080		Tfasc_v1.16570-RA	
OG0023081		Tfasc_v1.16575-RA	
OG0023082		Tfasc_v1.16588-RA	
OG0023083		Tfasc_v1.16591-RA	
OG0023084		Tfasc_v1.16603-RA	
OG0023085		Tfasc_v1.16604-RA	
OG0023086		Tfasc_v1.16611-RA	
OG0023087		Tfasc_v1.16619-RA	
OG0023088		Tfasc_v1.16627-RA	
OG0023089		Tfasc_v1.16638-RA	
OG0023090		Tfasc_v1.16639-RA	
OG0023091		Tfasc_v1.16645-RA	
OG0023092		Tfasc_v1.16649-RA	
OG0023093		Tfasc_v1.16651-RA	
OG0023094		Tfasc_v1.16659-RA	
OG0023095		Tfasc_v1.16671-RA	
OG0023096		Tfasc_v1.16672-RA	
OG0023097		Tfasc_v1.16678-RA	
OG0023098		Tfasc_v1.16685-RA	
OG0023099		Tfasc_v1.16707-RA	
OG0023100		Tfasc_v1.16723-RA	
OG0023101		Tfasc_v1.16729-RA	
OG0023102		Tfasc_v1.16732-RA	
OG0023103		Tfasc_v1.16765-RA	
OG0023104		Tfasc_v1.16778-RA	
OG0023105		Tfasc_v1.16786-RA	
OG0023106		Tfasc_v1.16803-RA	
OG0023107		Tfasc_v1.16860-RA	
OG0023108		Tfasc_v1.16867-RA	
OG0023109		Tfasc_v1.16943-RA	
OG0023110		Tfasc_v1.16954-RA	
OG0023111		Tfasc_v1.16964-RA	
OG0023112		Tfasc_v1.16978-RA	
OG0023113		Tfasc_v1.16980-RA	
OG0023114		Tfasc_v1.16976-RA	
OG0023115		Tfasc_v1.16979-RA	
OG0023116		Tfasc_v1.17020-RA	
OG0023117		Tfasc_v1.17024-RA	
OG0023118		Tfasc_v1.17051-RA	
OG0023119		Tfasc_v1.17062-RA	
OG0023120		Tfasc_v1.17096-RA	
OG0023121		Tfasc_v1.17155-RA	
OG0023122		Tfasc_v1.22891-RA	
OG0023123		Tfasc_v1.22901-RA	
OG0023124		Tfasc_v1.22907-RA	
OG0023125		Tfasc_v1.22904-RA	
OG0023126		Tfasc_v1.22916-RA	
OG0023127		Tfasc_v1.22914-RA	
OG0023128		Tfasc_v1.22898-RA	
OG0023129		Tfasc_v1.22903-RA	
OG0023130		Tfasc_v1.22932-RA	
OG0023131		Tfasc_v1.22950-RA	
OG0023132		Tfasc_v1.22952-RA	
OG0023133		Tfasc_v1.22951-RA	
OG0023134		Tfasc_v1.22991-RA	
OG0023135		Tfasc_v1.23011-RA	
OG0023136		Tfasc_v1.23005-RA	
OG0023137		Tfasc_v1.23026-RA	
OG0023138		Tfasc_v1.23025-RA	
OG0023139		Tfasc_v1.23039-RA	
OG0023140		Tfasc_v1.23055-RA	
OG0023141		Tfasc_v1.23054-RA	
OG0023142		Tfasc_v1.23058-RA	
OG0023143		Tfasc_v1.23070-RA	
OG0023144		Tfasc_v1.23091-RA	
OG0023145		Tfasc_v1.23085-RA	
OG0023146		Tfasc_v1.23100-RA	
OG0023147		Tfasc_v1.23108-RA	
OG0023148		Tfasc_v1.23125-RA	
OG0023149		Tfasc_v1.23142-RA	
OG0023150		Tfasc_v1.23139-RA	
OG0023151		Tfasc_v1.23244-RA	
OG0023152		Tfasc_v1.23251-RA	
OG0023153		Tfasc_v1.23255-RA	
OG0023154		Tfasc_v1.23258-RA	
OG0023155		Tfasc_v1.23284-RA	
OG0023156		Tfasc_v1.23293-RA	
OG0023157		Tfasc_v1.23306-RA	
OG0023158		Tfasc_v1.23356-RA	
OG0023159		Tfasc_v1.23353-RA	
OG0023160		Tfasc_v1.23384-RA	
OG0023161		Tfasc_v1.23401-RA	
OG0023162		Tfasc_v1.23435-RA	
OG0023163		Tfasc_v1.23433-RA	
OG0023164		Tfasc_v1.23449-RA	
OG0023165		Tfasc_v1.23455-RA	
OG0023166		Tfasc_v1.23456-RA	
OG0023167		Tfasc_v1.23464-RA	
OG0023168		Tfasc_v1.23465-RA	
OG0023169		Tfasc_v1.23470-RA	
OG0023170		Tfasc_v1.23475-RA	
OG0023171		Tfasc_v1.23474-RA	
OG0023172		Tfasc_v1.23480-RA	
OG0023173		Tfasc_v1.23493-RA	
OG0023174		Tfasc_v1.23498-RA	
OG0023175		Tfasc_v1.23502-RA	
OG0023176		Tfasc_v1.23529-RA	
OG0023177		Tfasc_v1.23530-RA	
OG0023178		Tfasc_v1.23541-RA	
OG0023179		Tfasc_v1.23562-RA	
OG0023180		Tfasc_v1.23576-RA	
OG0023181		Tfasc_v1.23578-RA	
OG0023182		Tfasc_v1.23582-RA	
OG0023183		Tfasc_v1.23587-RA	
OG0023184		Tfasc_v1.23606-RA	
OG0023185		Tfasc_v1.23607-RA	
OG0023186		Tfasc_v1.23619-RA	
OG0023187		Tfasc_v1.23647-RA	
OG0023188		Tfasc_v1.23649-RA	
OG0023189		Tfasc_v1.23651-RA	
OG0023190		Tfasc_v1.23657-RA	
OG0023191		Tfasc_v1.23667-RA	
OG0023192		Tfasc_v1.23677-RA	
OG0023193		Tfasc_v1.23706-RA	
OG0023194		Tfasc_v1.23722-RA	
OG0023195		Tfasc_v1.23721-RA	
OG0023196		Tfasc_v1.23753-RA	
OG0023197		Tfasc_v1.23752-RA	
OG0023198		Tfasc_v1.23754-RA	
OG0023199		Tfasc_v1.23760-RA	
OG0023200		Tfasc_v1.23779-RA	
OG0023201		Tfasc_v1.23786-RA	
OG0023202		Tfasc_v1.23801-RA	
OG0023203		Tfasc_v1.23824-RA	
OG0023204		Tfasc_v1.23840-RA	
OG0023205		Tfasc_v1.23863-RA	
OG0023206		Tfasc_v1.23886-RA	
OG0023207		Tfasc_v1.23890-RA	
OG0023208		Tfasc_v1.23892-RA	
OG0023209		Tfasc_v1.23914-RA	
OG0023210		Tfasc_v1.23907-RA	
OG0023211		Tfasc_v1.23911-RA	
OG0023212		Tfasc_v1.33006-RA	
OG0023213		Tfasc_v1.01683-RA	
OG0023214		Tfasc_v1.01682-RA	
OG0023215		Tfasc_v1.01692-RA	
OG0023216		Tfasc_v1.01710-RA	
OG0023217		Tfasc_v1.01726-RA	
OG0023218		Tfasc_v1.01754-RA	
OG0023219		Tfasc_v1.01769-RA	
OG0023220		Tfasc_v1.01789-RA	
OG0023221		Tfasc_v1.01797-RA	
OG0023222		Tfasc_v1.01800-RA	
OG0023223		Tfasc_v1.01818-RA	
OG0023224		Tfasc_v1.01851-RA	
OG0023225		Tfasc_v1.01862-RA	
OG0023226		Tfasc_v1.01866-RA	
OG0023227		Tfasc_v1.01877-RA	
OG0023228		Tfasc_v1.01890-RA	
OG0023229		Tfasc_v1.01887-RA	
OG0023230		Tfasc_v1.01886-RA	
OG0023231		Tfasc_v1.01911-RA	
OG0023232		Tfasc_v1.01905-RA	
OG0023233		Tfasc_v1.01940-RA	
OG0023234		Tfasc_v1.01941-RA	
OG0023235		Tfasc_v1.01964-RA	
OG0023236		Tfasc_v1.01978-RA	
OG0023237		Tfasc_v1.01970-RA	
OG0023238		Tfasc_v1.02000-RA	
OG0023239		Tfasc_v1.02003-RA	
OG0023240		Tfasc_v1.02006-RA	
OG0023241		Tfasc_v1.02021-RA	
OG0023242		Tfasc_v1.02017-RA	
OG0023243		Tfasc_v1.02061-RA	
OG0023244		Tfasc_v1.02083-RA	
OG0023245		Tfasc_v1.02091-RA	
OG0023246		Tfasc_v1.02119-RA	
