Category	ID	Term	adj_pval	Orthogroups	Genes
CC	GO:0005768	endosome	0.0292	OG0004033, OG0003111, OG0013793, OG0018782, OG0001755, OG0000635, OG0003820, OG0009818, OG0008579, OG0012511, OG0002755, OG0000709, OG0013539, OG0002003, OG0015559, OG0012350, OG0010418, OG0011107, OG0011104, OG0015211, OG0003256, OG0016861, OG0016858, OG0001261, OG0004347, OG0009073, OG0000711, OG0005869, OG0015047, OG0015043, OG0000808, OG0011233, OG0012246, OG0004418, OG0007435, OG0011482, OG0015169, OG0012992, OG0001435, OG0008872, OG0001164, OG0000769, OG0001489, OG0015438, OG0003882, OG0015710, OG0010642, OG0019030, OG0006836, OG0012280, OG0002265, OG0009102, OG0009185, OG0002551, OG0016030	Tfasc_v1.00011, Tfasc_v1.01572, Tfasc_v1.01681, Tfasc_v1.01861, Tfasc_v1.02289, Tfasc_v1.02397, Tfasc_v1.03049, Tfasc_v1.03052, Tfasc_v1.04503, Tfasc_v1.04920, Tfasc_v1.05771, Tfasc_v1.05938, Tfasc_v1.06124, Tfasc_v1.06358, Tfasc_v1.06522, Tfasc_v1.06746, Tfasc_v1.07712, Tfasc_v1.08013, Tfasc_v1.08022, Tfasc_v1.08354, Tfasc_v1.09128, Tfasc_v1.09144, Tfasc_v1.09317, Tfasc_v1.09447, Tfasc_v1.12255, Tfasc_v1.12440, Tfasc_v1.12444, Tfasc_v1.13598, Tfasc_v1.14108, Tfasc_v1.14164, Tfasc_v1.17961, Tfasc_v1.18006, Tfasc_v1.18349, Tfasc_v1.18350, Tfasc_v1.18360, Tfasc_v1.18523, Tfasc_v1.19588, Tfasc_v1.21265, Tfasc_v1.21487, Tfasc_v1.22464, Tfasc_v1.23111, Tfasc_v1.23406, Tfasc_v1.23785, Tfasc_v1.23961, Tfasc_v1.24201, Tfasc_v1.24428, Tfasc_v1.25115, Tfasc_v1.25363, Tfasc_v1.25905, Tfasc_v1.26719, Tfasc_v1.26721, Tfasc_v1.26836, Tfasc_v1.26891, Tfasc_v1.26983, Tfasc_v1.27475, Tfasc_v1.27794, Tfasc_v1.28463, Tfasc_v1.28604, Tfasc_v1.29661, Tfasc_v1.29839, Tfasc_v1.30426, Tfasc_v1.30695
CC	GO:0045239	tricarboxylic acid cycle enzyme complex	0.03421	OG0004478, OG0010484, OG0010825, OG0000913, OG0001952	Tfasc_v1.04197, Tfasc_v1.07613, Tfasc_v1.11825, Tfasc_v1.14354, Tfasc_v1.27564, Tfasc_v1.27568, Tfasc_v1.27961
CC	GO:0097255	R2TP complex	0.03431	OG0011890, OG0003632	Tfasc_v1.23301, Tfasc_v1.29630
CC	GO:0005951	carbamoyl-phosphate synthase complex	0.03431	OG0001006, OG0008755	Tfasc_v1.21612, Tfasc_v1.23969
CC	GO:0019774	proteasome core complex, beta-subunit complex	0.03431	OG0008070, OG0003733	Tfasc_v1.15153, Tfasc_v1.25297
CC	GO:0000306	extrinsic component of vacuolar membrane	0.03431	OG0010868, OG0015169	Tfasc_v1.11033, Tfasc_v1.23406
CC	GO:0035327	transcriptionally active chromatin	0.03431	OG0011076, OG0003997	Tfasc_v1.08056, Tfasc_v1.20662
CC	GO:0046930	pore complex	0.03431	OG0012357, OG0005717	Tfasc_v1.06760, Tfasc_v1.13827
CC	GO:0005853	eukaryotic translation elongation factor 1 complex	0.03431	OG0011470, OG0017034	Tfasc_v1.23144, Tfasc_v1.26550
CC	GO:0012507	ER to Golgi transport vesicle membrane	0.03719	OG0006481, OG0013548, OG0019232, OG0011570, OG0001435, OG0010000, OG0005382, OG0000317, OG0019586, OG0002265, OG0009245	Tfasc_v1.01218, Tfasc_v1.06116, Tfasc_v1.14489, Tfasc_v1.22941, Tfasc_v1.23961, Tfasc_v1.26612, Tfasc_v1.27400, Tfasc_v1.27630, Tfasc_v1.28217, Tfasc_v1.28604, Tfasc_v1.29307
CC	GO:0031977	thylakoid lumen	0.0438	OG0016010, OG0010403, OG0004126, OG0015846, OG0011593, OG0009606, OG0009546, OG0010291	Tfasc_v1.00898, Tfasc_v1.07764, Tfasc_v1.10761, Tfasc_v1.18524, Tfasc_v1.22894, Tfasc_v1.24981, Tfasc_v1.25122, Tfasc_v1.28962
CC	GO:0005746	mitochondrial respirasome	0.04712	OG0006467, OG0003518, OG0002443, OG0010935, OG0019270, OG0001440, OG0011782, OG0005194, OG0000151, OG0015244, OG0009649, OG0001398	Tfasc_v1.01194, Tfasc_v1.04542, Tfasc_v1.06847, Tfasc_v1.10900, Tfasc_v1.11358, Tfasc_v1.11717, Tfasc_v1.12406, Tfasc_v1.13011, Tfasc_v1.13016, Tfasc_v1.15689, Tfasc_v1.15691, Tfasc_v1.16064, Tfasc_v1.21650
CC	GO:0034663	endoplasmic reticulum chaperone complex	0.04719	OG0000429, OG0012141	Tfasc_v1.03383, Tfasc_v1.15950, Tfasc_v1.28831
CC	GO:0043625	delta DNA polymerase complex	0.04719	OG0012584, OG0004088, OG0007902	Tfasc_v1.01828, Tfasc_v1.02321, Tfasc_v1.14833
CC	GO:0000812	Swr1 complex	0.04719	OG0011890, OG0014616, OG0003632	Tfasc_v1.23301, Tfasc_v1.24813, Tfasc_v1.29630
