Tfasc_v1.31994-RA	Scaffold_2305	111692	121190	OG0000000	1	2100
Tfasc_v1.21923-RB	Scaffold_2073	8875749	8888971	OG0000728	2	1
Tfasc_v1.04971-RA	Scaffold_2041	983593	988516	OG0000729	2	1
Tfasc_v1.07404-RA	Scaffold_2096	23375469	23380837	OG0000729	2	1
Tfasc_v1.12058-RA	Scaffold_2287	26581134	26583144	OG0000730	7	1
Tfasc_v1.12063-RA	Scaffold_2287	26685161	26687177	OG0000730	7	1
Tfasc_v1.23646-RA	Scaffold_2321	14297564	14301039	OG0000730	7	1
Tfasc_v1.23648-RA	Scaffold_2321	14304267	14315344	OG0000730	7	1
Tfasc_v1.23816-RA	Scaffold_2321	17588478	17590992	OG0000730	7	1
Tfasc_v1.23821-RA	Scaffold_2321	17650966	17653384	OG0000730	7	1
Tfasc_v1.23823-RA	Scaffold_2321	17675008	17676965	OG0000730	7	1
Tfasc_v1.11054-RA	Scaffold_2287	2714552	2727737	OG0000731	2	3
Tfasc_v1.11055-RA	Scaffold_2287	2734162	2737236	OG0000731	2	3
Tfasc_v1.07915-RA	Scaffold_2315	354061	357999	OG0000732	6	1
Tfasc_v1.24714-RA	Scaffold_2320	13521208	13540556	OG0000732	6	1
Tfasc_v1.24715-RA	Scaffold_2320	13599562	13608312	OG0000732	6	1
Tfasc_v1.30877-RA	Scaffold_974	539766	557609	OG0000732	6	1
Tfasc_v1.32644-RA	Scaffold_569	31183	35152	OG0000732	6	1
Tfasc_v1.33428-RA	Scaffold_591	1	27992	OG0000732	6	1
Tfasc_v1.29044-RA	Scaffold_53	1419098	1428241	OG0000737	4	4
Tfasc_v1.29045-RA	Scaffold_53	1451359	1466517	OG0000737	4	4
Tfasc_v1.29045-RB	Scaffold_53	1451359	1466517	OG0000737	4	4
Tfasc_v1.29046-RA	Scaffold_53	1530870	1538321	OG0000737	4	4
Tfasc_v1.03015-RA	Scaffold_658	27938503	27943563	OG0000738	4	4
Tfasc_v1.08127-RA	Scaffold_2315	2883017	2888376	OG0000738	4	4
Tfasc_v1.21722-RA	Scaffold_15	23598325	23611051	OG0000738	4	4
Tfasc_v1.32582-RA	Scaffold_126	124704	126194	OG0000738	4	4
Tfasc_v1.32711-RA	Scaffold_2006	33134	33729	OG0000739	1	7
Tfasc_v1.08306-RA	Scaffold_2315	9631155	9631615	OG0000741	2	6
Tfasc_v1.15861-RA	Scaffold_2314	23563250	23570408	OG0000741	2	6
Tfasc_v1.03747-RA	Scaffold_2318	3828540	3838670	OG0000742	2	3
Tfasc_v1.21288-RA	Scaffold_15	20010468	20016218	OG0000742	2	3
Tfasc_v1.06995-RA	Scaffold_2096	5082193	5083292	OG0000743	4	2
Tfasc_v1.13603-RA	Scaffold_1174	12932776	12933075	OG0000743	4	2
Tfasc_v1.31053-RA	Scaffold_175	19365	27053	OG0000743	4	2
Tfasc_v1.32907-RA	Scaffold_130	121933	128709	OG0000743	4	2
Tfasc_v1.10432-RA	Scaffold_2317	22366815	22380630	OG0000744	5	3
Tfasc_v1.10439-RA	Scaffold_2317	22463744	22471992	OG0000744	5	3
Tfasc_v1.10545-RA	Scaffold_2317	23641155	23652536	OG0000744	5	3
Tfasc_v1.10547-RA	Scaffold_2317	23675669	23688609	OG0000744	5	3
Tfasc_v1.10552-RA	Scaffold_2317	23713110	23724566	OG0000744	5	3
Tfasc_v1.04958-RA	Scaffold_2041	882375	883400	OG0000745	3	4
Tfasc_v1.04960-RA	Scaffold_2041	897062	901343	OG0000745	3	4
Tfasc_v1.04961-RA	Scaffold_2041	911272	913956	OG0000745	3	4
Tfasc_v1.06588-RA	Scaffold_2096	1068290	1073896	OG0000746	4	2
Tfasc_v1.06606-RA	Scaffold_2096	1187638	1194158	OG0000746	4	2
Tfasc_v1.20638-RA	Scaffold_15	847345	854323	OG0000746	4	2
Tfasc_v1.23396-RA	Scaffold_2321	5159645	5170225	OG0000746	4	2
Tfasc_v1.06976-RA	Scaffold_2096	4760616	4761998	OG0000747	6	2
Tfasc_v1.06978-RA	Scaffold_2096	4785693	4786872	OG0000747	6	2
Tfasc_v1.06979-RA	Scaffold_2096	4814072	4814903	OG0000747	6	2
Tfasc_v1.06981-RA	Scaffold_2096	4839883	4841332	OG0000747	6	2
Tfasc_v1.06982-RA	Scaffold_2096	4857235	4858445	OG0000747	6	2
Tfasc_v1.06983-RA	Scaffold_2096	4891690	4893131	OG0000747	6	2
Tfasc_v1.09200-RA	Scaffold_2315	28930427	28931554	OG0000748	7	1
Tfasc_v1.09201-RA	Scaffold_2315	28937801	28938658	OG0000748	7	1
Tfasc_v1.09205-RA	Scaffold_2315	28970945	28972072	OG0000748	7	1
Tfasc_v1.09206-RA	Scaffold_2315	28978319	28979176	OG0000748	7	1
Tfasc_v1.09208-RA	Scaffold_2315	29000318	29001445	OG0000748	7	1
Tfasc_v1.09210-RA	Scaffold_2315	29010510	29011637	OG0000748	7	1
Tfasc_v1.09212-RA	Scaffold_2315	29017883	29018740	OG0000748	7	1
Tfasc_v1.10325-RA	Scaffold_2317	20178329	20180161	OG0000749	1	1
Tfasc_v1.23658-RA	Scaffold_2321	14604476	14605975	OG0000751	2	6
Tfasc_v1.23703-RA	Scaffold_2321	15407270	15408739	OG0000751	2	6
Tfasc_v1.10076-RA	Scaffold_2317	12880636	12883543	OG0000752	8	0
Tfasc_v1.10128-RA	Scaffold_2317	14906292	14907309	OG0000752	8	0
Tfasc_v1.10144-RA	Scaffold_2317	15162598	15163874	OG0000752	8	0
Tfasc_v1.10153-RA	Scaffold_2317	15510896	15513671	OG0000752	8	0
Tfasc_v1.10658-RA	Scaffold_2317	25732395	25739159	OG0000752	8	0
Tfasc_v1.10659-RA	Scaffold_2317	25744583	25750496	OG0000752	8	0
Tfasc_v1.10674-RA	Scaffold_2317	26061057	26062106	OG0000752	8	0
Tfasc_v1.33613-RA	Scaffold_2308	18920	20419	OG0000752	8	0
Tfasc_v1.01099-RA	Scaffold_2199	26183414	26184397	OG0000753	2	2
Tfasc_v1.25644-RA	Scaffold_346	16330157	16330696	OG0000753	2	2
Tfasc_v1.04257-RA	Scaffold_2318	25670074	25671201	OG0000754	4	2
Tfasc_v1.04259-RA	Scaffold_2318	25675528	25682721	OG0000754	4	2
Tfasc_v1.04265-RA	Scaffold_2318	25762370	25763514	OG0000754	4	2
Tfasc_v1.04266-RA	Scaffold_2318	25786126	25786719	OG0000754	4	2
Tfasc_v1.06090-RA	Scaffold_2041	27628633	27629779	OG0000755	5	1
Tfasc_v1.06091-RA	Scaffold_2041	27632567	27634921	OG0000755	5	1
Tfasc_v1.06094-RA	Scaffold_2041	27649272	27651629	OG0000755	5	1
Tfasc_v1.06096-RA	Scaffold_2041	27654727	27656631	OG0000755	5	1
Tfasc_v1.06097-RA	Scaffold_2041	27659205	27668980	OG0000755	5	1
Tfasc_v1.01687-RA	Scaffold_658	107750	108139	OG0000756	2	6
Tfasc_v1.09885-RA	Scaffold_2317	7274252	7274593	OG0000756	2	6
Tfasc_v1.03672-RA	Scaffold_2318	2572797	2574849	OG0000757	5	3
Tfasc_v1.03682-RA	Scaffold_2318	2616063	2616833	OG0000757	5	3
Tfasc_v1.03684-RA	Scaffold_2318	2625171	2637286	OG0000757	5	3
Tfasc_v1.31211-RA	Scaffold_2230	311602	312949	OG0000757	5	3
Tfasc_v1.31218-RA	Scaffold_2230	375527	379439	OG0000757	5	3
Tfasc_v1.00500-RA	Scaffold_2199	4473870	4475436	OG0000759	4	4
Tfasc_v1.00507-RA	Scaffold_2199	4529906	4531477	OG0000759	4	4
Tfasc_v1.00518-RA	Scaffold_2199	4649940	4650737	OG0000759	4	4
Tfasc_v1.00534-RA	Scaffold_2199	4856431	4857818	OG0000759	4	4
Tfasc_v1.10350-RA	Scaffold_2317	20543906	20547317	OG0000760	1	7
Tfasc_v1.15786-RA	Scaffold_2314	21351044	21355217	OG0000761	6	1
Tfasc_v1.15791-RA	Scaffold_2314	21393556	21397718	OG0000761	6	1
Tfasc_v1.28409-RA	Scaffold_2312	5052971	5057064	OG0000761	6	1
Tfasc_v1.31127-RA	Scaffold_61	220266	224441	OG0000761	6	1
Tfasc_v1.31134-RA	Scaffold_61	294963	299134	OG0000761	6	1
Tfasc_v1.31136-RA	Scaffold_61	391408	395585	OG0000761	6	1
Tfasc_v1.18083-RA	Scaffold_2225	19524698	19526383	OG0000762	7	1
Tfasc_v1.19180-RA	Scaffold_1383	19951933	19953618	OG0000762	7	1
Tfasc_v1.19180-RB	Scaffold_1383	19951933	19953618	OG0000762	7	1
Tfasc_v1.19180-RC	Scaffold_1383	19951933	19953618	OG0000762	7	1
Tfasc_v1.19181-RA	Scaffold_1383	19978359	19980044	OG0000762	7	1
Tfasc_v1.19181-RB	Scaffold_1383	19978359	19980044	OG0000762	7	1
Tfasc_v1.19181-RC	Scaffold_1383	19978359	19980044	OG0000762	7	1
Tfasc_v1.07400-RA	Scaffold_2096	23191865	23192629	OG0000763	7	1
Tfasc_v1.10162-RA	Scaffold_2317	15683312	15684094	OG0000763	7	1
Tfasc_v1.16485-RA	Scaffold_2313	4741001	4742983	OG0000763	7	1
Tfasc_v1.18706-RA	Scaffold_1383	3119194	3120240	OG0000763	7	1
Tfasc_v1.18708-RA	Scaffold_1383	3156135	3157181	OG0000763	7	1
Tfasc_v1.25414-RA	Scaffold_346	8112391	8113171	OG0000763	7	1
Tfasc_v1.33612-RA	Scaffold_947	22711	23481	OG0000763	7	1
Tfasc_v1.00481-RA	Scaffold_2199	4319114	4320310	OG0000764	5	3
Tfasc_v1.12505-RA	Scaffold_326	3421138	3423105	OG0000764	5	3
Tfasc_v1.12981-RA	Scaffold_326	23839552	23840085	OG0000764	5	3
Tfasc_v1.15420-RA	Scaffold_2314	8455024	8456343	OG0000764	5	3
Tfasc_v1.25335-RA	Scaffold_346	4687126	4689074	OG0000764	5	3
Tfasc_v1.10949-RA	Scaffold_2287	1524557	1526156	OG0000765	1	7
Tfasc_v1.09030-RA	Scaffold_2315	27817769	27819184	OG0000766	4	4
Tfasc_v1.10335-RA	Scaffold_2317	20331981	20333348	OG0000766	4	4
Tfasc_v1.16602-RA	Scaffold_2313	7679592	7685743	OG0000766	4	4
Tfasc_v1.26062-RA	Scaffold_845	2144772	2147028	OG0000766	4	4
Tfasc_v1.10189-RA	Scaffold_2317	16429568	16435873	OG0000767	5	3
Tfasc_v1.10194-RA	Scaffold_2317	16525785	16532123	OG0000767	5	3
Tfasc_v1.18566-RA	Scaffold_1383	1872476	1881780	OG0000767	5	3
Tfasc_v1.24516-RA	Scaffold_2320	6820580	6826794	OG0000767	5	3
Tfasc_v1.24837-RA	Scaffold_2320	16895683	16911694	OG0000767	5	3
Tfasc_v1.29879-RA	Scaffold_2319	1271	4614	OG0000768	5	3
Tfasc_v1.29879-RB	Scaffold_2319	1271	4699	OG0000768	5	3
Tfasc_v1.29889-RA	Scaffold_2319	52639	56682	OG0000768	5	3
Tfasc_v1.30724-RA	Scaffold_2319	12308915	12312388	OG0000768	5	3
Tfasc_v1.30724-RB	Scaffold_2319	12309000	12312388	OG0000768	5	3
Tfasc_v1.12783-RA	Scaffold_326	15547480	15547833	OG0000769	9	0
Tfasc_v1.25432-RA	Scaffold_346	8962433	8962787	OG0000769	9	0
Tfasc_v1.25433-RA	Scaffold_346	8968686	8969038	OG0000769	9	0
Tfasc_v1.25434-RA	Scaffold_346	8976039	8976391	OG0000769	9	0
Tfasc_v1.31651-RA	Scaffold_168	128174	128536	OG0000769	9	0
Tfasc_v1.31991-RA	Scaffold_2251	250469	250821	OG0000769	9	0
Tfasc_v1.32406-RA	Scaffold_69	51181	51533	OG0000769	9	0
Tfasc_v1.32407-RA	Scaffold_69	58258	58608	OG0000769	9	0
Tfasc_v1.33524-RA	Scaffold_756	41537	41889	OG0000769	9	0
Tfasc_v1.02490-RA	Scaffold_658	8184203	8186767	OG0000770	8	1
Tfasc_v1.03623-RA	Scaffold_2318	2262017	2262487	OG0000770	8	1
Tfasc_v1.03624-RA	Scaffold_2318	2262542	2263830	OG0000770	8	1
Tfasc_v1.03625-RA	Scaffold_2318	2266338	2268140	OG0000770	8	1
Tfasc_v1.12274-RA	Scaffold_326	1026018	1028630	OG0000770	8	1
Tfasc_v1.21699-RA	Scaffold_15	23339574	23342186	OG0000770	8	1
Tfasc_v1.33637-RA	Scaffold_982	35240	35635	OG0000770	8	1
Tfasc_v1.33638-RA	Scaffold_982	35710	37016	OG0000770	8	1
Tfasc_v1.03990-RA	Scaffold_2318	14137294	14137531	OG0000771	9	0
Tfasc_v1.12891-RA	Scaffold_326	21329921	21330159	OG0000771	9	0
Tfasc_v1.16788-RA	Scaffold_2313	15938983	15939217	OG0000771	9	0
Tfasc_v1.23540-RA	Scaffold_2321	10278329	10278566	OG0000771	9	0
Tfasc_v1.24864-RA	Scaffold_2320	17563210	17563442	OG0000771	9	0
Tfasc_v1.30302-RA	Scaffold_2319	5143353	5143590	OG0000771	9	0
Tfasc_v1.31581-RA	Scaffold_983	316581	316818	OG0000771	9	0
Tfasc_v1.31785-RA	Scaffold_2218	42799	43036	OG0000771	9	0
Tfasc_v1.31853-RA	Scaffold_309	100908	101198	OG0000771	9	0
Tfasc_v1.04038-RA	Scaffold_2318	16910806	16931380	OG0000772	9	0
Tfasc_v1.05609-RA	Scaffold_2041	22818262	22820413	OG0000772	9	0
Tfasc_v1.11522-RA	Scaffold_2287	15590741	15593588	OG0000772	9	0
Tfasc_v1.13504-RA	Scaffold_1174	7356954	7359887	OG0000772	9	0
Tfasc_v1.18127-RA	Scaffold_2225	20649609	20652427	OG0000772	9	0
Tfasc_v1.18353-RA	Scaffold_2225	24855634	24857799	OG0000772	9	0
Tfasc_v1.31936-RA	Scaffold_1428	207096	231799	OG0000772	9	0
Tfasc_v1.33744-RA	Scaffold_1308	13220	17997	OG0000772	9	0
Tfasc_v1.33784-RA	Scaffold_1458	19910	25189	OG0000772	9	0
Tfasc_v1.02891-RA	Scaffold_658	24195399	24196050	OG0000773	9	0
Tfasc_v1.04126-RA	Scaffold_2318	21535896	21536348	OG0000773	9	0
Tfasc_v1.04126-RB	Scaffold_2318	21535950	21536529	OG0000773	9	0
Tfasc_v1.07157-RA	Scaffold_2096	10621105	10621556	OG0000773	9	0
Tfasc_v1.17864-RA	Scaffold_2225	8559033	8559655	OG0000773	9	0
Tfasc_v1.18883-RA	Scaffold_1383	5423659	5424281	OG0000773	9	0
Tfasc_v1.32784-RA	Scaffold_227	64433	65055	OG0000773	9	0
Tfasc_v1.33061-RA	Scaffold_1575	23059	23636	OG0000773	9	0
Tfasc_v1.33061-RB	Scaffold_1575	23240	23690	OG0000773	9	0
Tfasc_v1.04167-RA	Scaffold_2318	22864514	22865053	OG0000774	8	1
Tfasc_v1.04170-RA	Scaffold_2318	22905027	22905566	OG0000774	8	1
Tfasc_v1.16592-RA	Scaffold_2313	7228686	7230119	OG0000774	8	1
Tfasc_v1.19598-RA	Scaffold_819	4250471	4251789	OG0000774	8	1
Tfasc_v1.26261-RA	Scaffold_845	6312782	6314041	OG0000774	8	1
Tfasc_v1.26262-RA	Scaffold_845	6328427	6329690	OG0000774	8	1
Tfasc_v1.29057-RA	Scaffold_53	1687466	1688784	OG0000774	8	1
Tfasc_v1.32359-RA	Scaffold_2277	184446	185785	OG0000774	8	1
Tfasc_v1.04284-RA	Scaffold_2318	25956401	25962269	OG0000775	9	0
Tfasc_v1.07322-RA	Scaffold_2096	19858604	19859037	OG0000775	9	0
Tfasc_v1.11688-RA	Scaffold_2287	22617684	22618234	OG0000775	9	0
Tfasc_v1.11689-RA	Scaffold_2287	22638547	22639097	OG0000775	9	0
Tfasc_v1.13493-RA	Scaffold_1174	6914343	6914893	OG0000775	9	0
Tfasc_v1.19790-RA	Scaffold_819	13277219	13281371	OG0000775	9	0
Tfasc_v1.30841-RA	Scaffold_2160	16918	17456	OG0000775	9	0
Tfasc_v1.31912-RA	Scaffold_2077	103338	123498	OG0000775	9	0
Tfasc_v1.33570-RA	Scaffold_841	1700	10149	OG0000775	9	0
Tfasc_v1.02163-RA	Scaffold_658	4677426	4679980	OG0000776	6	3
Tfasc_v1.02164-RA	Scaffold_658	4680338	4681260	OG0000776	6	3
Tfasc_v1.04615-RA	Scaffold_2318	28894988	28896236	OG0000776	6	3
Tfasc_v1.04615-RB	Scaffold_2318	28894988	28896687	OG0000776	6	3
Tfasc_v1.15788-RA	Scaffold_2314	21366569	21374054	OG0000776	6	3
Tfasc_v1.26942-RA	Scaffold_845	17406972	17410828	OG0000776	6	3
Tfasc_v1.04845-RA	Scaffold_2318	31098330	31102281	OG0000777	7	2
Tfasc_v1.10731-RA	Scaffold_2317	26887603	26903211	OG0000777	7	2
Tfasc_v1.10731-RB	Scaffold_2317	26890505	26903211	OG0000777	7	2
Tfasc_v1.10732-RA	Scaffold_2317	26922608	26951353	OG0000777	7	2
Tfasc_v1.10734-RA	Scaffold_2317	26972036	26982961	OG0000777	7	2
Tfasc_v1.10739-RA	Scaffold_2317	27117644	27118943	OG0000777	7	2
Tfasc_v1.22032-RA	Scaffold_2073	10726348	10744553	OG0000777	7	2
Tfasc_v1.05483-RA	Scaffold_2041	19911454	19912635	OG0000778	4	5
Tfasc_v1.10084-RA	Scaffold_2317	13130136	13131317	OG0000778	4	5
Tfasc_v1.10160-RA	Scaffold_2317	15669987	15671159	OG0000778	4	5
Tfasc_v1.23453-RA	Scaffold_2321	6471481	6472713	OG0000778	4	5
Tfasc_v1.10086-RA	Scaffold_2317	13144274	13145623	OG0000779	4	5
Tfasc_v1.10649-RA	Scaffold_2317	25529377	25531961	OG0000779	4	5
Tfasc_v1.10649-RB	Scaffold_2317	25529377	25533557	OG0000779	4	5
Tfasc_v1.10655-RA	Scaffold_2317	25644389	25650743	OG0000779	4	5
Tfasc_v1.10117-RA	Scaffold_2317	14762130	14769662	OG0000780	9	0
Tfasc_v1.16624-RA	Scaffold_2313	8453909	8463294	OG0000780	9	0
Tfasc_v1.21031-RA	Scaffold_15	12343850	12355612	OG0000780	9	0
Tfasc_v1.21033-RA	Scaffold_15	12416272	12422104	OG0000780	9	0
Tfasc_v1.21742-RA	Scaffold_2073	1157159	1167647	OG0000780	9	0
Tfasc_v1.21742-RB	Scaffold_2073	1157159	1167647	OG0000780	9	0
Tfasc_v1.21907-RA	Scaffold_2073	8531184	8534853	OG0000780	9	0
Tfasc_v1.25451-RA	Scaffold_346	10176892	10179333	OG0000780	9	0
Tfasc_v1.33689-RA	Scaffold_1118	11628	16403	OG0000780	9	0
Tfasc_v1.10380-RA	Scaffold_2317	21135647	21136076	OG0000781	9	0
Tfasc_v1.10406-RA	Scaffold_2317	22002719	22004670	OG0000781	9	0
Tfasc_v1.10450-RA	Scaffold_2317	22569340	22575355	OG0000781	9	0
Tfasc_v1.10463-RA	Scaffold_2317	22753682	22754100	OG0000781	9	0
Tfasc_v1.10466-RA	Scaffold_2317	22787296	22787727	OG0000781	9	0
Tfasc_v1.10470-RA	Scaffold_2317	22823495	22823923	OG0000781	9	0
Tfasc_v1.10501-RA	Scaffold_2317	23112848	23113267	OG0000781	9	0
Tfasc_v1.10504-RA	Scaffold_2317	23161453	23162027	OG0000781	9	0
Tfasc_v1.10516-RA	Scaffold_2317	23322854	23323273	OG0000781	9	0
Tfasc_v1.05659-RA	Scaffold_2041	23571358	23572919	OG0000782	9	0
Tfasc_v1.10576-RA	Scaffold_2317	24417810	24419416	OG0000782	9	0
Tfasc_v1.16564-RA	Scaffold_2313	6383460	6385187	OG0000782	9	0
Tfasc_v1.17636-RA	Scaffold_2225	4217540	4222540	OG0000782	9	0
Tfasc_v1.19326-RA	Scaffold_1383	24124079	24129851	OG0000782	9	0
Tfasc_v1.19335-RA	Scaffold_1383	24188187	24194716	OG0000782	9	0
Tfasc_v1.19456-RA	Scaffold_819	911672	916263	OG0000782	9	0
Tfasc_v1.29252-RA	Scaffold_53	7210447	7210728	OG0000782	9	0
Tfasc_v1.29400-RA	Scaffold_53	9479590	9484662	OG0000782	9	0
Tfasc_v1.02999-RA	Scaffold_658	27403930	27416313	OG0000783	9	0
Tfasc_v1.06318-RA	Scaffold_2041	29594255	29601463	OG0000783	9	0
Tfasc_v1.09063-RA	Scaffold_2315	28051071	28058423	OG0000783	9	0
Tfasc_v1.10669-RA	Scaffold_2317	25982538	25988954	OG0000783	9	0
Tfasc_v1.15303-RA	Scaffold_2314	6732844	6735906	OG0000783	9	0
Tfasc_v1.17334-RA	Scaffold_2225	1622072	1624444	OG0000783	9	0
Tfasc_v1.17609-RA	Scaffold_2225	3927167	3930170	OG0000783	9	0
Tfasc_v1.20028-RA	Scaffold_819	19709397	19713226	OG0000783	9	0
Tfasc_v1.33007-RA	Scaffold_1595	80268	83373	OG0000783	9	0
Tfasc_v1.02920-RA	Scaffold_658	24953404	24954929	OG0000784	9	0
Tfasc_v1.05391-RA	Scaffold_2041	15044818	15045140	OG0000784	9	0
Tfasc_v1.08392-RA	Scaffold_2315	13875070	13875687	OG0000784	9	0
Tfasc_v1.12793-RB	Scaffold_326	16280466	16281200	OG0000784	9	0
Tfasc_v1.19047-RB	Scaffold_1383	12427460	12428007	OG0000784	9	0
Tfasc_v1.32078-RA	Scaffold_228	181025	181657	OG0000784	9	0
Tfasc_v1.32078-RB	Scaffold_228	181025	181831	OG0000784	9	0
Tfasc_v1.32927-RA	Scaffold_2021	16901	20581	OG0000784	9	0
Tfasc_v1.33738-RA	Scaffold_1276	30027	30466	OG0000784	9	0
Tfasc_v1.01679-RA	Scaffold_2199	32155744	32162181	OG0000785	9	0
Tfasc_v1.08398-RA	Scaffold_2315	14388304	14388796	OG0000785	9	0
Tfasc_v1.11645-RA	Scaffold_2287	21707356	21713747	OG0000785	9	0
Tfasc_v1.16684-RA	Scaffold_2313	10644074	10657115	OG0000785	9	0
Tfasc_v1.28380-RA	Scaffold_2312	4488461	4488964	OG0000785	9	0
Tfasc_v1.30848-RA	Scaffold_2160	313064	319490	OG0000785	9	0
Tfasc_v1.30885-RA	Scaffold_1318	257493	267439	OG0000785	9	0
Tfasc_v1.31485-RA	Scaffold_218	81702	92317	OG0000785	9	0
Tfasc_v1.32794-RA	Scaffold_2093	122114	128507	OG0000785	9	0
Tfasc_v1.02907-RA	Scaffold_658	24716211	24723090	OG0000786	6	3
Tfasc_v1.06963-RA	Scaffold_2096	4559610	4561628	OG0000786	6	3
Tfasc_v1.13721-RA	Scaffold_1174	17221096	17223297	OG0000786	6	3
Tfasc_v1.19208-RA	Scaffold_1383	21072619	21074682	OG0000786	6	3
Tfasc_v1.24634-RA	Scaffold_2320	10754211	10756276	OG0000786	6	3
Tfasc_v1.32630-RA	Scaffold_2310	105782	108469	OG0000786	6	3
Tfasc_v1.23486-RA	Scaffold_2321	7723522	7724144	OG0000787	6	3
Tfasc_v1.23684-RA	Scaffold_2321	15159496	15167265	OG0000787	6	3
Tfasc_v1.24841-RA	Scaffold_2320	17054084	17055257	OG0000787	6	3
Tfasc_v1.24922-RA	Scaffold_2320	19339482	19340655	OG0000787	6	3
Tfasc_v1.26210-RA	Scaffold_845	5043268	5043875	OG0000787	6	3
Tfasc_v1.29560-RA	Scaffold_53	10835819	10836441	OG0000787	6	3
Tfasc_v1.00964-RA	Scaffold_2199	21164709	21165292	OG0000788	9	0
Tfasc_v1.00966-RA	Scaffold_2199	21180773	21182309	OG0000788	9	0
Tfasc_v1.15590-RA	Scaffold_2314	12581248	12581831	OG0000788	9	0
Tfasc_v1.15790-RA	Scaffold_2314	21382533	21385772	OG0000788	9	0
Tfasc_v1.23838-RA	Scaffold_2321	18335156	18336692	OG0000788	9	0
Tfasc_v1.23874-RA	Scaffold_2321	19936733	19938267	OG0000788	9	0
Tfasc_v1.26312-RA	Scaffold_845	7764846	7766382	OG0000788	9	0
Tfasc_v1.26438-RA	Scaffold_845	12086798	12095483	OG0000788	9	0
Tfasc_v1.31414-RA	Scaffold_51	3543	5079	OG0000788	9	0
Tfasc_v1.21996-RA	Scaffold_2073	10331365	10332606	OG0000789	4	5
Tfasc_v1.22001-RA	Scaffold_2073	10353914	10355176	OG0000789	4	5
Tfasc_v1.22002-RA	Scaffold_2073	10362004	10363317	OG0000789	4	5
Tfasc_v1.25974-RA	Scaffold_845	1109968	1111242	OG0000789	4	5
Tfasc_v1.22030-RA	Scaffold_2073	10694559	10695977	OG0000790	4	5
Tfasc_v1.26999-RA	Scaffold_845	17817979	17819745	OG0000790	4	5
Tfasc_v1.29859-RA	Scaffold_53	13405320	13408516	OG0000790	4	5
Tfasc_v1.29859-RB	Scaffold_53	13407948	13408516	OG0000790	4	5
Tfasc_v1.15837-RA	Scaffold_2314	22874200	22877043	OG0000791	7	2
Tfasc_v1.18931-RA	Scaffold_1383	7140265	7143087	OG0000791	7	2
Tfasc_v1.20756-RA	Scaffold_15	2241759	2244230	OG0000791	7	2
Tfasc_v1.22214-RA	Scaffold_2073	16338142	16340598	OG0000791	7	2
Tfasc_v1.23742-RA	Scaffold_2321	16134165	16140974	OG0000791	7	2
Tfasc_v1.26462-RA	Scaffold_845	12682681	12684942	OG0000791	7	2
Tfasc_v1.30191-RA	Scaffold_2319	2673673	2677566	OG0000791	7	2
Tfasc_v1.12653-RA	Scaffold_326	7736624	7737014	OG0000792	8	1
Tfasc_v1.19364-RA	Scaffold_819	12394	25618	OG0000792	8	1
Tfasc_v1.21131-RA	Scaffold_15	16620141	16620820	OG0000792	8	1
Tfasc_v1.25530-RA	Scaffold_346	13298177	13298576	OG0000792	8	1
Tfasc_v1.25531-RA	Scaffold_346	13300060	13300802	OG0000792	8	1
Tfasc_v1.32536-RA	Scaffold_2243	169191	170044	OG0000792	8	1
Tfasc_v1.32538-RA	Scaffold_2243	171104	171851	OG0000792	8	1
Tfasc_v1.32538-RB	Scaffold_2243	171169	171851	OG0000792	8	1
Tfasc_v1.14539-RA	Scaffold_1174	26000458	26000736	OG0000793	7	2
Tfasc_v1.21719-RA	Scaffold_15	23567750	23568249	OG0000793	7	2
Tfasc_v1.29017-RA	Scaffold_2312	16707525	16708535	OG0000793	7	2
Tfasc_v1.29017-RB	Scaffold_2312	16707525	16708535	OG0000793	7	2
Tfasc_v1.29017-RC	Scaffold_2312	16707525	16708535	OG0000793	7	2
Tfasc_v1.29859-RD	Scaffold_53	13408494	13409710	OG0000793	7	2
Tfasc_v1.29859-RE	Scaffold_53	13409076	13409710	OG0000793	7	2
Tfasc_v1.00696-RA	Scaffold_2199	7584822	7585232	OG0000794	1	8
Tfasc_v1.05526-RA	Scaffold_2041	20875627	20876790	OG0000795	7	2
Tfasc_v1.05527-RA	Scaffold_2041	20877122	20877783	OG0000795	7	2
Tfasc_v1.05528-RA	Scaffold_2041	20880912	20892900	OG0000795	7	2
Tfasc_v1.12987-RA	Scaffold_326	23999899	24004743	OG0000795	7	2
Tfasc_v1.12988-RA	Scaffold_326	24004837	24010037	OG0000795	7	2
Tfasc_v1.21065-RA	Scaffold_15	13797238	13799140	OG0000795	7	2
Tfasc_v1.33807-RA	Scaffold_1516	9667	21652	OG0000795	7	2
Tfasc_v1.20852-RA	Scaffold_15	3892342	3892572	OG0000796	1	8
Tfasc_v1.07443-RA	Scaffold_2096	24791846	24793586	OG0000797	7	2
Tfasc_v1.07540-RA	Scaffold_2096	27037175	27037594	OG0000797	7	2
Tfasc_v1.08215-RA	Scaffold_2315	6867051	6867590	OG0000797	7	2
Tfasc_v1.08216-RA	Scaffold_2315	6877603	6878142	OG0000797	7	2
Tfasc_v1.19195-RA	Scaffold_1383	20542340	20542879	OG0000797	7	2
Tfasc_v1.20958-RA	Scaffold_15	9508304	9508845	OG0000797	7	2
Tfasc_v1.27224-RA	Scaffold_2316	4841127	4843533	OG0000797	7	2
